indvar0(* 1),indvar0(* 2),indvar0(* 3),indvar0(* 4),stime0
0.000000, 1.926449, 0.569000, 0.000000, 28-Feb-2001
0.000000, 1.893490, 0.646000, 0.000000, 01-Mar-2001
0.000000, 1.893490, 0.787000, 0.000000, 02-Mar-2001
0.000000, 1.893490, 0.787000, 0.000000, 03-Mar-2001
1.537194, 1.893490, 0.787000, 1.209772, 04-Mar-2001
1.537194, 1.893490, 0.657000, 1.009936, 05-Mar-2001
0.000000, 3.430684, 0.519000, 0.000000, 06-Mar-2001
0.000000, 3.427255, 0.544000, 0.000000, 07-Mar-2001
0.000000, 3.427255, 0.690000, 0.000000, 08-Mar-2001
0.071296, 3.427255, 0.819000, 0.058391, 09-Mar-2001
0.071786, 3.427255, 0.819000, 0.058793, 10-Mar-2001
0.000490, 3.498551, 0.645000, 0.000316, 11-Mar-2001
0.000000, 3.498071, 0.704000, 0.000000, 12-Mar-2001
0.141255, 3.488612, 0.704000, 0.099444, 13-Mar-2001
0.141908, 3.426806, 0.746000, 0.105863, 14-Mar-2001
0.000653, 3.568061, 0.746000, 0.000487, 15-Mar-2001
0.017061, 3.568714, 0.657000, 0.011209, 16-Mar-2001
0.017224, 3.565041, 0.596000, 0.010266, 17-Mar-2001
0.113235, 3.582102, 0.499000, 0.056504, 18-Mar-2001
1.149724, 3.447510, 0.600000, 0.689835, 19-Mar-2001
1.150194, 3.559765, 0.600000, 0.690116, 20-Mar-2001
0.115378, 4.563224, 0.582000, 0.067150, 21-Mar-2001
0.001837, 4.676765, 0.466000, 0.000856, 22-Mar-2001
0.000000, 4.678602, 0.478000, 0.000000, 23-Mar-2001
0.000000, 4.678602, 0.545000, 0.000000, 24-Mar-2001
0.000000, 4.678602, 0.545000, 0.000000, 25-Mar-2001
0.000000, 4.678602, 0.518000, 0.000000, 26-Mar-2001
0.000000, 4.678602, 0.581000, 0.000000, 27-Mar-2001
0.003561, 4.678602, 0.878000, 0.003127, 28-Mar-2001
2.904439, 4.678602, 0.878000, 2.550097, 29-Mar-2001
3.342735, 4.404490, 0.815000, 2.724329, 30-Mar-2001
0.619163, 7.305367, 0.670000, 0.414839, 31-Mar-2001
0.177898, 7.747224, 0.612000, 0.108874, 01-Apr-2001
0.000898, 7.924531, 0.540000, 0.000485, 02-Apr-2001
0.000306, 7.925122, 0.675000, 0.000207, 03-Apr-2001
0.000092, 7.925224, 0.677000, 0.000062, 04-Apr-2001
0.010908, 7.918592, 0.677000, 0.007385, 05-Apr-2001
0.010816, 7.918684, 0.656000, 0.007096, 06-Apr-2001
0.000000, 7.929500, 0.615000, 0.000000, 07-Apr-2001
0.000071, 7.929500, 0.636000, 0.000045, 08-Apr-2001
0.000071, 7.929500, 0.636000, 0.000045, 09-Apr-2001
0.000000, 7.317582, 0.785000, 0.000000, 10-Apr-2001
0.000000, 7.317582, 0.785000, 0.000000, 11-Apr-2001
0.000000, 7.317561, 0.722000, 0.000000, 12-Apr-2001
0.000000, 7.317561, 0.703000, 0.000000, 13-Apr-2001
0.000000, 7.269592, 0.690000, 0.000000, 14-Apr-2001
0.000041, 7.269592, 0.592000, 0.000024, 15-Apr-2001
0.000255, 7.269592, 0.573000, 0.000146, 16-Apr-2001
0.000214, 7.269633, 0.476000, 0.000102, 17-Apr-2001
0.000000, 7.269847, 0.377000, 0.000000, 18-Apr-2001
0.000000, 7.269847, 0.492000, 0.000000, 19-Apr-2001
0.000000, 7.269847, 0.562000, 0.000000, 20-Apr-2001
0.000000, 7.266888, 0.562000, 0.000000, 21-Apr-2001
0.000000, 7.147429, 0.624000, 0.000000, 22-Apr-2001
0.000000, 7.147429, 0.658000, 0.000000, 23-Apr-2001
0.000000, 7.147429, 0.676000, 0.000000, 24-Apr-2001
0.006061, 7.147429, 0.676000, 0.004097, 25-Apr-2001
0.007990, 7.147429, 0.545000, 0.004354, 26-Apr-2001
0.002500, 7.153490, 0.722000, 0.001805, 27-Apr-2001
0.000571, 7.155418, 0.722000, 0.000413, 28-Apr-2001
0.000000, 7.155990, 0.549000, 0.000000, 29-Apr-2001
0.009592, 7.155990, 0.493000, 0.004729, 30-Apr-2001
0.017316, 7.155990, 0.558000, 0.009663, 01-May-2001
0.007724, 7.165582, 0.558000, 0.004310, 02-May-2001
0.072347, 7.158755, 0.539000, 0.038995, 03-May-2001
0.072347, 6.793755, 0.544000, 0.039357, 04-May-2001
0.000000, 6.857592, 0.607000, 0.000000, 05-May-2001
0.000000, 6.712327, 0.674000, 0.000000, 06-May-2001
0.000061, 6.669459, 0.674000, 0.000041, 07-May-2001
0.000265, 6.669061, 0.743000, 0.000197, 08-May-2001
0.000204, 6.669122, 0.821000, 0.000168, 09-May-2001
0.000000, 6.669327, 0.821000, 0.000000, 10-May-2001
0.000000, 6.669327, 0.758000, 0.000000, 11-May-2001
0.000214, 6.669327, 0.722000, 0.000155, 12-May-2001
0.000347, 6.669327, 0.689000, 0.000239, 13-May-2001
0.022541, 6.669500, 0.565000, 0.012736, 14-May-2001
0.022980, 6.669633, 0.539000, 0.012386, 15-May-2001
0.000571, 6.692041, 0.532000, 0.000304, 16-May-2001
0.000000, 6.692612, 0.522000, 0.000000, 17-May-2001
0.000000, 6.692612, 0.555000, 0.000000, 18-May-2001
0.000000, 6.692612, 0.642000, 0.000000, 19-May-2001
0.000000, 6.692510, 0.761000, 0.000000, 20-May-2001
0.000000, 6.692510, 0.793000, 0.000000, 21-May-2001
0.000000, 6.692510, 0.853000, 0.000000, 22-May-2001
0.000000, 6.692510, 0.853000, 0.000000, 23-May-2001
0.000020, 6.692510, 0.867000, 0.000018, 24-May-2001
0.000020, 6.690857, 0.867000, 0.000018, 25-May-2001
0.000959, 6.690878, 0.841000, 0.000807, 26-May-2001
0.001122, 6.690837, 0.804000, 0.000902, 27-May-2001
0.000214, 6.691796, 0.722000, 0.000155, 28-May-2001
0.000051, 6.691908, 0.677000, 0.000035, 29-May-2001
0.000000, 6.691959, 0.675000, 0.000000, 30-May-2001
0.000000, 6.691959, 0.625000, 0.000000, 31-May-2001
0.344500, 6.691959, 0.725000, 0.249763, 01-Jun-2001
0.344776, 6.691959, 0.725000, 0.249962, 02-Jun-2001
0.000337, 7.036459, 0.716000, 0.000241, 03-Jun-2001
0.136480, 5.499541, 0.718000, 0.097992, 04-Jun-2001
0.171265, 5.499602, 0.723000, 0.123825, 05-Jun-2001
0.258439, 5.636020, 0.744000, 0.192278, 06-Jun-2001
0.259082, 5.670867, 0.744000, 0.192757, 07-Jun-2001
0.035531, 5.894459, 0.694000, 0.024658, 08-Jun-2001
0.000490, 5.858653, 0.690000, 0.000338, 09-Jun-2001
0.000449, 5.858204, 0.699000, 0.000314, 10-Jun-2001
0.000000, 5.858653, 0.699000, 0.000000, 11-Jun-2001
0.000082, 5.858653, 0.582000, 0.000048, 12-Jun-2001
0.000082, 5.717398, 0.505000, 0.000041, 13-Jun-2001
0.004469, 5.716827, 0.497000, 0.002221, 14-Jun-2001
0.113867, 5.716827, 0.523000, 0.059553, 15-Jun-2001
0.112429, 5.704235, 0.526000, 0.059137, 16-Jun-2001
0.017776, 5.813469, 0.592000, 0.010523, 17-Jun-2001
0.722418, 5.703429, 0.647000, 0.467405, 18-Jun-2001
1.405296, 4.681520, 0.691000, 0.971059, 19-Jun-2001
0.753041, 5.275653, 0.778000, 0.585866, 20-Jun-2001
0.485959, 5.971439, 0.808000, 0.392655, 21-Jun-2001
1.024439, 6.026857, 0.808000, 0.827747, 22-Jun-2001
1.335776, 6.457398, 0.800000, 1.068620, 23-Jun-2001
1.031133, 7.051296, 0.742000, 0.765100, 24-Jun-2001
0.291469, 7.793173, 0.724000, 0.211024, 25-Jun-2001
0.025235, 8.082429, 0.724000, 0.018270, 26-Jun-2001
0.732531, 8.084643, 0.488000, 0.357475, 27-Jun-2001
1.698827, 8.104102, 0.561000, 0.953042, 28-Jun-2001
1.120786, 5.912735, 0.635000, 0.711699, 29-Jun-2001
0.488265, 6.460194, 0.689000, 0.336415, 30-Jun-2001
0.682000, 6.414357, 0.733000, 0.499906, 01-Jul-2001
0.330204, 6.770561, 0.748000, 0.246993, 02-Jul-2001
0.644357, 7.095459, 0.809000, 0.521285, 03-Jul-2001
0.915571, 7.100459, 0.840000, 0.769080, 04-Jul-2001
0.363153, 7.739724, 0.840000, 0.305049, 05-Jul-2001
0.137898, 8.005122, 0.804000, 0.110870, 06-Jul-2001
0.259459, 8.092061, 0.768000, 0.199265, 07-Jul-2001
0.208663, 8.143020, 0.760000, 0.158584, 08-Jul-2001
0.118153, 8.351449, 0.750000, 0.088615, 09-Jul-2001
0.629327, 8.351612, 0.750000, 0.471995, 10-Jul-2001
1.325857, 8.469602, 0.606000, 0.803469, 11-Jul-2001
0.846459, 8.980939, 0.606000, 0.512954, 12-Jul-2001
0.461041, 9.795459, 0.618000, 0.284923, 13-Jul-2001
0.689061, 9.827398, 0.639000, 0.440310, 14-Jul-2001
0.260194, 10.256500, 0.644000, 0.167565, 15-Jul-2001
0.649061, 10.516418, 0.805000, 0.522494, 16-Jul-2001
0.832735, 10.516439, 0.831000, 0.692003, 17-Jul-2001
0.185265, 11.165265, 0.883000, 0.163589, 18-Jul-2001
0.021082, 11.349173, 0.883000, 0.018615, 19-Jul-2001
0.200806, 11.350531, 1.018000, 0.204421, 20-Jul-2001
0.895408, 11.370255, 1.057000, 0.946446, 21-Jul-2001
2.250500, 11.551337, 1.354000, 3.047177, 22-Jul-2001
2.539000, 12.265663, 1.354000, 3.437806, 23-Jul-2001
1.116153, 13.801837, 0.949000, 1.059229, 24-Jul-2001
0.250214, 14.804663, 0.708000, 0.177152, 25-Jul-2001
0.526112, 14.911929, 0.619000, 0.325663, 26-Jul-2001
0.519633, 15.046888, 0.588000, 0.305544, 27-Jul-2001
0.134133, 15.435541, 0.575000, 0.077126, 28-Jul-2001
0.003724, 15.565949, 0.630000, 0.002346, 29-Jul-2001
0.049786, 15.569673, 0.641000, 0.031913, 30-Jul-2001
0.380786, 15.560082, 0.705000, 0.268454, 31-Jul-2001
0.360367, 15.602143, 0.780000, 0.281087, 01-Aug-2001
1.368735, 15.933143, 0.934000, 1.278398, 02-Aug-2001
1.356755, 15.890163, 0.934000, 1.267209, 03-Aug-2001
0.097724, 17.229531, 0.908000, 0.088734, 04-Aug-2001
0.603133, 17.246918, 0.908000, 0.547644, 05-Aug-2001
0.552041, 17.327255, 0.776000, 0.428384, 06-Aug-2001
0.049857, 17.849990, 0.646000, 0.032208, 07-Aug-2001
0.086306, 17.879031, 0.638000, 0.055063, 08-Aug-2001
0.557194, 17.899643, 0.604000, 0.336545, 09-Aug-2001
0.612929, 17.965337, 0.594000, 0.364080, 10-Aug-2001
0.128531, 18.456837, 0.625000, 0.080332, 11-Aug-2001
0.010214, 18.578051, 0.639000, 0.006527, 12-Aug-2001
0.183867, 18.585020, 0.731000, 0.134407, 13-Aug-2001
0.180755, 18.565724, 0.840000, 0.151834, 14-Aug-2001
0.075837, 18.745908, 0.894000, 0.067798, 15-Aug-2001
0.108724, 18.745908, 0.894000, 0.097200, 16-Aug-2001
0.143908, 18.821745, 0.896000, 0.128942, 17-Aug-2001
0.220724, 18.854633, 0.998000, 0.220283, 18-Aug-2001
0.186602, 18.965653, 0.998000, 0.186229, 19-Aug-2001
0.163622, 19.075357, 0.899000, 0.147097, 20-Aug-2001
0.159122, 19.152255, 0.804000, 0.127934, 21-Aug-2001
0.144031, 19.238980, 0.728000, 0.104854, 22-Aug-2001
0.110796, 19.311378, 0.688000, 0.076228, 23-Aug-2001
0.051357, 19.382990, 0.672000, 0.034512, 24-Aug-2001
0.180306, 19.422153, 0.672000, 0.121166, 25-Aug-2001
0.186194, 19.433388, 0.663000, 0.123447, 26-Aug-2001
0.021500, 19.601337, 0.663000, 0.014255, 27-Aug-2001
0.224969, 19.619367, 0.706000, 0.158828, 28-Aug-2001
0.230776, 19.622786, 0.762000, 0.175851, 29-Aug-2001
0.204684, 19.844337, 0.803000, 0.164361, 30-Aug-2001
0.195745, 19.853561, 0.808000, 0.158162, 31-Aug-2001
0.054235, 19.704520, 0.827000, 0.044852, 01-Sep-2001
0.087265, 19.704531, 0.827000, 0.072168, 02-Sep-2001
0.133500, 19.758418, 0.802000, 0.107067, 03-Sep-2001
0.607980, 19.655316, 0.764000, 0.464496, 04-Sep-2001
0.894061, 19.720653, 0.748000, 0.668758, 05-Sep-2001
0.850622, 20.004857, 0.680000, 0.578423, 06-Sep-2001
0.486837, 20.355633, 0.745000, 0.362693, 07-Sep-2001
0.997061, 20.819949, 0.757000, 0.754775, 08-Sep-2001
1.355214, 20.841980, 0.764000, 1.035384, 09-Sep-2001
0.484898, 21.816561, 0.764000, 0.370462, 10-Sep-2001
0.454153, 22.197194, 0.829000, 0.376493, 11-Sep-2001
0.735531, 22.301378, 0.829000, 0.609755, 12-Sep-2001
0.993755, 22.651265, 0.810000, 0.804942, 13-Sep-2001
6.032531, 23.032439, 0.766000, 4.620918, 14-Sep-2001
6.045990, 23.531153, 0.778000, 4.703780, 15-Sep-2001
0.621571, 28.952541, 0.838000, 0.520877, 16-Sep-2001
0.004561, 29.559367, 0.872000, 0.003977, 17-Sep-2001
0.009990, 28.851694, 0.872000, 0.008711, 18-Sep-2001
0.005469, 28.158633, 0.850000, 0.004649, 19-Sep-2001
0.000041, 28.108643, 0.948000, 0.000039, 20-Sep-2001
0.007867, 27.678143, 0.948000, 0.007458, 21-Sep-2001
0.017194, 27.084245, 0.859000, 0.014770, 22-Sep-2001
0.044612, 26.350235, 0.813000, 0.036270, 23-Sep-2001
0.361500, 26.070306, 0.830000, 0.300045, 24-Sep-2001
0.422827, 26.103378, 0.830000, 0.350946, 25-Sep-2001
0.166571, 26.406571, 0.687000, 0.114435, 26-Sep-2001
0.150092, 25.793673, 0.781000, 0.117222, 27-Sep-2001
0.305010, 24.874316, 0.781000, 0.238213, 28-Sep-2001
0.227306, 24.822980, 0.732000, 0.166388, 29-Sep-2001
0.002429, 24.691061, 0.550000, 0.001336, 30-Sep-2001
0.000000, 24.368286, 0.659000, 0.000000, 01-Oct-2001
0.000000, 24.363286, 0.704000, 0.000000, 02-Oct-2001
0.000000, 23.723929, 0.739000, 0.000000, 03-Oct-2001
0.000000, 23.447714, 0.810000, 0.000000, 04-Oct-2001
0.000000, 23.360776, 0.853000, 0.000000, 05-Oct-2001
0.000500, 23.309816, 0.895000, 0.000448, 06-Oct-2001
0.009510, 23.101316, 0.895000, 0.008512, 07-Oct-2001
0.009918, 23.101653, 0.612000, 0.006070, 08-Oct-2001
0.001071, 22.992673, 0.622000, 0.000666, 09-Oct-2001
0.000163, 22.482245, 0.828000, 0.000135, 10-Oct-2001
0.000000, 21.667888, 0.899000, 0.000000, 11-Oct-2001
0.003418, 21.635949, 1.006000, 0.003439, 12-Oct-2001
0.003418, 21.206847, 1.006000, 0.003439, 13-Oct-2001
0.488082, 20.950306, 1.000000, 0.488082, 14-Oct-2001
0.491224, 20.950071, 0.759000, 0.372839, 15-Oct-2001
0.004031, 20.789327, 0.755000, 0.003043, 16-Oct-2001
0.000888, 20.608561, 0.659000, 0.000585, 17-Oct-2001
0.000000, 20.608092, 0.584000, 0.000000, 18-Oct-2001
0.000000, 20.588367, 0.850000, 0.000000, 19-Oct-2001
0.000000, 20.407286, 0.850000, 0.000000, 20-Oct-2001
0.895286, 19.692959, 0.809000, 0.724286, 21-Oct-2001
0.895286, 18.156786, 0.845000, 0.756516, 22-Oct-2001
0.000000, 18.049245, 0.845000, 0.000000, 23-Oct-2001
0.338245, 17.935918, 0.816000, 0.276008, 24-Oct-2001
0.652429, 17.799031, 0.734000, 0.478883, 25-Oct-2001
0.314969, 17.748051, 0.626000, 0.197171, 26-Oct-2001
0.000786, 17.931827, 0.351000, 0.000276, 27-Oct-2001
0.000000, 17.928888, 0.398000, 0.000000, 28-Oct-2001
0.000000, 17.928888, 0.444000, 0.000000, 29-Oct-2001
0.000000, 17.879102, 0.585000, 0.000000, 30-Oct-2001
0.000000, 17.548102, 0.714000, 0.000000, 31-Oct-2001
0.027776, 17.518735, 0.835000, 0.023193, 01-Nov-2001
0.028337, 16.179367, 0.871000, 0.024681, 02-Nov-2001
0.000561, 16.189755, 0.871000, 0.000489, 03-Nov-2001
0.000153, 16.109980, 0.800000, 0.000122, 04-Nov-2001
0.000959, 15.587184, 0.715000, 0.000686, 05-Nov-2001
0.001316, 15.558092, 0.684000, 0.000900, 06-Nov-2001
0.000510, 15.538286, 0.729000, 0.000372, 07-Nov-2001
0.000000, 15.473102, 0.729000, 0.000000, 08-Nov-2001
0.000000, 14.981602, 0.656000, 0.000000, 09-Nov-2001
0.000000, 14.860173, 0.755000, 0.000000, 10-Nov-2001
0.000000, 14.853071, 0.755000, 0.000000, 11-Nov-2001
0.000000, 14.849959, 0.695000, 0.000000, 12-Nov-2001
0.005184, 14.669204, 0.678000, 0.003515, 13-Nov-2001
0.005184, 14.669204, 0.666000, 0.003452, 14-Nov-2001
0.000031, 14.598551, 0.731000, 0.000022, 15-Nov-2001
0.000102, 14.565663, 0.731000, 0.000075, 16-Nov-2001
0.000071, 14.454673, 0.643000, 0.000046, 17-Nov-2001
0.010367, 14.345041, 0.725000, 0.007516, 18-Nov-2001
0.010367, 14.268143, 0.763000, 0.007910, 19-Nov-2001
0.000000, 14.191786, 0.800000, 0.000000, 20-Nov-2001
0.000000, 14.119388, 0.800000, 0.000000, 21-Nov-2001
0.000000, 14.047755, 0.671000, 0.000000, 22-Nov-2001
0.000000, 14.008592, 0.616000, 0.000000, 23-Nov-2001
0.000000, 13.996398, 0.665000, 0.000000, 24-Nov-2001
0.000000, 13.828286, 0.665000, 0.000000, 25-Nov-2001
0.000000, 13.810204, 0.607000, 0.000000, 26-Nov-2001
0.000000, 13.806786, 0.721000, 0.000000, 27-Nov-2001
0.000000, 13.585235, 0.813000, 0.000000, 28-Nov-2001
0.000000, 13.576010, 0.826000, 0.000000, 29-Nov-2001
0.000000, 13.380551, 0.833000, 0.000000, 30-Nov-2001
0.000000, 13.380265, 0.833000, 0.000000, 01-Dec-2001
0.000000, 13.326316, 0.764000, 0.000000, 02-Dec-2001
0.000000, 13.293000, 0.713000, 0.000000, 03-Dec-2001
0.000000, 13.192816, 0.626000, 0.000000, 04-Dec-2001
0.001347, 12.685020, 0.597000, 0.000804, 05-Dec-2001
0.001347, 12.298755, 0.557000, 0.000750, 06-Dec-2001
0.129888, 11.835745, 0.610000, 0.079232, 07-Dec-2001
0.258173, 11.813265, 0.685000, 0.176849, 08-Dec-2001
0.131714, 10.968571, 0.685000, 0.090224, 09-Dec-2001
0.004306, 10.716224, 0.680000, 0.002928, 10-Dec-2001
0.000878, 10.615388, 0.726000, 0.000637, 11-Dec-2001
0.000000, 10.266378, 0.746000, 0.000000, 12-Dec-2001
0.000000, 9.880735, 0.851000, 0.000000, 13-Dec-2001
0.000000, 9.272622, 0.851000, 0.000000, 14-Dec-2001
0.000000, 3.848204, 0.822000, 0.000000, 15-Dec-2001
0.000000, 3.226633, 0.766000, 0.000000, 16-Dec-2001
0.003796, 3.226633, 0.893000, 0.003390, 17-Dec-2001
0.333643, 3.222071, 0.893000, 0.297943, 18-Dec-2001
0.329847, 3.220439, 0.737000, 0.243097, 19-Dec-2001
0.000000, 3.550245, 0.624000, 0.000000, 20-Dec-2001
0.000000, 3.550245, 0.451000, 0.000000, 21-Dec-2001
0.000000, 3.542378, 0.633000, 0.000000, 22-Dec-2001
0.011133, 3.533051, 0.773000, 0.008606, 23-Dec-2001
0.045867, 3.497765, 0.773000, 0.035455, 24-Dec-2001
0.212837, 3.182684, 0.598000, 0.127276, 25-Dec-2001
0.200837, 3.120806, 0.598000, 0.120100, 26-Dec-2001
0.022735, 3.228949, 0.802000, 0.018233, 27-Dec-2001
0.026786, 3.171551, 0.956000, 0.025607, 28-Dec-2001
0.032173, 2.946673, 0.956000, 0.030758, 29-Dec-2001
0.005388, 2.971031, 0.837000, 0.004510, 30-Dec-2001
0.049643, 2.976418, 0.756000, 0.037530, 31-Dec-2001
0.049663, 2.976418, 0.734000, 0.036453, 01-Jan-2002
0.158827, 3.026061, 0.748000, 0.118802, 02-Jan-2002
0.167051, 3.026082, 0.748000, 0.124954, 03-Jan-2002
0.008541, 3.184888, 0.388000, 0.003314, 04-Jan-2002
0.000296, 3.193133, 0.838000, 0.000248, 05-Jan-2002
0.010245, 3.192929, 0.838000, 0.008585, 06-Jan-2002
0.010245, 3.183918, 0.622000, 0.006372, 07-Jan-2002
0.000000, 3.193255, 0.354000, 0.000000, 08-Jan-2002
0.000000, 3.193092, 0.453000, 0.000000, 09-Jan-2002
0.000000, 3.193092, 0.662000, 0.000000, 10-Jan-2002
0.000000, 3.193092, 0.662000, 0.000000, 11-Jan-2002
0.000000, 3.189673, 0.783000, 0.000000, 12-Jan-2002
0.008092, 3.189673, 0.783000, 0.006336, 13-Jan-2002
0.309163, 2.701592, 0.828000, 0.255987, 14-Jan-2002
0.305776, 2.706541, 0.828000, 0.253182, 15-Jan-2002
0.004704, 3.006724, 0.490000, 0.002305, 16-Jan-2002
0.000000, 3.011429, 0.469000, 0.000000, 17-Jan-2002
0.000000, 3.011429, 0.477000, 0.000000, 18-Jan-2002
0.000000, 3.011429, 0.477000, 0.000000, 19-Jan-2002
0.000000, 3.011429, 0.462000, 0.000000, 20-Jan-2002
0.000000, 2.116143, 0.448000, 0.000000, 21-Jan-2002
0.000000, 2.116143, 0.445000, 0.000000, 22-Jan-2002
0.000000, 2.116143, 0.549000, 0.000000, 23-Jan-2002
0.000000, 1.777898, 0.713000, 0.000000, 24-Jan-2002
0.080827, 1.463714, 0.713000, 0.057629, 25-Jan-2002
0.080827, 1.462929, 0.628000, 0.050759, 26-Jan-2002
0.000000, 1.543755, 0.707000, 0.000000, 27-Jan-2002
0.000000, 1.543755, 0.750000, 0.000000, 28-Jan-2002
0.003541, 1.543755, 0.750000, 0.002656, 29-Jan-2002
0.003582, 1.543755, 0.711000, 0.002547, 30-Jan-2002
0.000041, 1.547296, 0.671000, 0.000027, 31-Jan-2002
0.000000, 1.519561, 0.599000, 0.000000, 01-Feb-2002
0.000316, 1.519000, 0.464000, 0.000147, 02-Feb-2002
0.000327, 1.519000, 0.450000, 0.000147, 03-Feb-2002
0.000010, 1.519163, 0.469000, 0.000005, 04-Feb-2002
0.000000, 1.518367, 0.709000, 0.000000, 05-Feb-2002
0.000000, 1.517857, 0.809000, 0.000000, 06-Feb-2002
1.044663, 1.517857, 0.809000, 0.845133, 07-Feb-2002
1.045459, 1.517857, 0.533000, 0.557230, 08-Feb-2002
0.006867, 2.562520, 0.583000, 0.004004, 09-Feb-2002
0.166449, 2.563316, 0.592000, 0.098538, 10-Feb-2002
0.168184, 2.569388, 0.592000, 0.099565, 11-Feb-2002
0.007806, 2.729765, 0.568000, 0.004434, 12-Feb-2002
0.075439, 2.732388, 0.548000, 0.041340, 13-Feb-2002
0.135449, 2.732388, 0.496000, 0.067183, 14-Feb-2002
0.060010, 2.807796, 0.513000, 0.030785, 15-Feb-2002
0.062357, 2.867735, 0.513000, 0.031989, 16-Feb-2002
0.099684, 2.867735, 0.443000, 0.044160, 17-Feb-2002
0.041041, 2.919724, 0.619000, 0.025404, 18-Feb-2002
0.006469, 2.957051, 0.799000, 0.005169, 19-Feb-2002
0.003643, 2.960765, 0.809000, 0.002947, 20-Feb-2002
0.020051, 2.963520, 0.809000, 0.016221, 21-Feb-2002
0.710643, 2.964408, 0.661000, 0.469735, 22-Feb-2002
1.650306, 2.983571, 0.616000, 1.016589, 23-Feb-2002
0.958827, 3.675051, 0.647000, 0.620361, 24-Feb-2002
0.000000, 4.633878, 0.780000, 0.000000, 25-Feb-2002
0.000000, 4.633878, 0.866000, 0.000000, 26-Feb-2002
0.000000, 4.633878, 0.866000, 0.000000, 27-Feb-2002
0.000000, 4.633878, 0.406000, 0.000000, 28-Feb-2002
0.001102, 4.633878, 0.888000, 0.000979, 01-Mar-2002
0.001102, 4.633878, 0.888000, 0.000979, 02-Mar-2002
0.231173, 4.634980, 0.797000, 0.184245, 03-Mar-2002
0.382153, 4.634980, 0.690000, 0.263686, 04-Mar-2002
0.152745, 4.866153, 0.456000, 0.069652, 05-Mar-2002
0.002327, 5.017133, 0.513000, 0.001194, 06-Mar-2002
0.014857, 5.017551, 0.555000, 0.008246, 07-Mar-2002
0.014296, 5.018112, 0.555000, 0.007934, 08-Mar-2002
0.000000, 4.902520, 0.485000, 0.000000, 09-Mar-2002
0.000000, 4.774235, 0.449000, 0.000000, 10-Mar-2002
0.000000, 4.770806, 0.584000, 0.000000, 11-Mar-2002
0.033898, 4.769929, 0.745000, 0.025254, 12-Mar-2002
0.034520, 4.769929, 0.745000, 0.025718, 13-Mar-2002
0.000622, 4.803827, 0.541000, 0.000337, 14-Mar-2002
0.000000, 4.804449, 0.525000, 0.000000, 15-Mar-2002
0.000000, 4.804449, 0.525000, 0.000000, 16-Mar-2002
0.000000, 4.804449, 0.550000, 0.000000, 17-Mar-2002
0.000000, 4.804449, 0.600000, 0.000000, 18-Mar-2002
0.001214, 4.800653, 0.668000, 0.000811, 19-Mar-2002
0.001214, 4.470806, 0.668000, 0.000811, 20-Mar-2002
0.000684, 4.472020, 0.650000, 0.000444, 21-Mar-2002
0.000684, 4.472020, 0.587000, 0.000401, 22-Mar-2002
0.000000, 4.472704, 0.561000, 0.000000, 23-Mar-2002
0.000000, 4.472704, 0.697000, 0.000000, 24-Mar-2002
0.003745, 4.461571, 0.697000, 0.002610, 25-Mar-2002
0.003745, 4.426837, 0.686000, 0.002569, 26-Mar-2002
0.000000, 4.252480, 0.663000, 0.000000, 27-Mar-2002
0.000000, 4.229745, 0.585000, 0.000000, 28-Mar-2002
0.000000, 4.229745, 0.653000, 0.000000, 29-Mar-2002
0.000184, 4.202959, 0.764000, 0.000140, 30-Mar-2002
0.000959, 4.197571, 0.764000, 0.000733, 31-Mar-2002
0.000776, 4.197755, 0.748000, 0.000580, 01-Apr-2002
0.008745, 4.148888, 0.748000, 0.006541, 02-Apr-2002
0.820020, 4.148867, 0.595000, 0.487912, 03-Apr-2002
0.811276, 3.998806, 0.561000, 0.455126, 04-Apr-2002
0.000010, 4.801837, 0.536000, 0.000005, 05-Apr-2002
0.000010, 4.801541, 0.411000, 0.000004, 06-Apr-2002
0.000010, 4.801551, 0.537000, 0.000005, 07-Apr-2002
0.000010, 4.791306, 0.725000, 0.000007, 08-Apr-2002
0.000000, 4.791316, 0.725000, 0.000000, 09-Apr-2002
0.000000, 4.791316, 0.650000, 0.000000, 10-Apr-2002
0.015327, 4.791316, 0.686000, 0.010514, 11-Apr-2002
0.276602, 4.791316, 0.687000, 0.190026, 12-Apr-2002
0.280694, 4.806643, 0.706000, 0.198170, 13-Apr-2002
0.019429, 5.067918, 0.706000, 0.013717, 14-Apr-2002
0.000337, 5.079245, 0.680000, 0.000229, 15-Apr-2002
0.009082, 4.778184, 0.681000, 0.006185, 16-Apr-2002
0.058133, 4.773806, 0.681000, 0.039588, 17-Apr-2002
0.156878, 4.782561, 0.674000, 0.105735, 18-Apr-2002
0.107500, 4.831939, 0.674000, 0.072455, 19-Apr-2002
0.000000, 4.939439, 0.599000, 0.000000, 20-Apr-2002
0.000000, 4.939439, 0.562000, 0.000000, 21-Apr-2002
0.000000, 4.939439, 0.592000, 0.000000, 22-Apr-2002
0.000000, 4.939439, 0.600000, 0.000000, 23-Apr-2002
0.000112, 4.939439, 0.662000, 0.000074, 24-Apr-2002
0.000571, 4.939439, 0.697000, 0.000398, 25-Apr-2002
0.044602, 4.939551, 0.766000, 0.034165, 26-Apr-2002
0.045429, 4.859184, 0.808000, 0.036706, 27-Apr-2002
